Stock,Name,YEAR,OWN,FORN,BIG4,SIZE,LEV,CUR,GRW,ROA,ROE,CFO,PPE,AGE,INVREC,MB,TQ,LOSS
10950,S-OIL(주),2014,0.3507,0.4457,1,30.10881377,0.551016854,1.344363288,-0.083475253,-0.024185193,-0.053866594,0.073790751,0.166168426,3.663561646,0.378378229,1.111086058,1.053153296,0
10950,S-OIL(주),2015,0.6348,0.7668,1,29.95824165,0.521512449,1.442751656,-0.373536438,0.061285065,0.128080793,0.241529516,0.188739376,3.688879454,0.280193385,1.660954056,1.329828511,1
10950,S-OIL(주),2016,0.6346,0.7432,1,30.00917239,0.500981182,1.765426079,-0.087669377,0.111922953,0.224286036,0.159665519,0.216198486,3.713572067,0.347647545,1.493405421,1.22583246,0
10950,S-OIL(주),2017,0.6346,0.7448,1,30.26654908,0.54229838,1.649785289,0.279962073,0.089540894,0.195631586,0.081698192,0.170113692,3.737669618,0.325587878,1.926011988,1.420033905,0
10950,S-OIL(주),2018,0.6346,0.7636,1,30.34422886,0.546405543,1.489944845,0.218836226,0.016831434,0.037106788,-0.01881438,0.469341697,3.761200116,0.336506835,1.702265306,1.282171837,0
10950,S-OIL(주),2019,0.6345,0.7664,1,30.40869141,0.598197669,1.01041997,-0.04198786,0.003892793,0.009688329,0.04283938,0.452838452,3.784189634,0.296020735,1.654169223,1.25784919,0
10950,S-OIL(주),2020,0.6345,0.7339,1,30.43167681,0.605837172,0.97659862,-0.313949425,-0.048611301,-0.123327968,0.099062298,0.443859119,3.80666249,0.214791066,1.372430471,1.134900258,0
10950,S-OIL(주),2021,0.6344,0.7553,1,30.38288703,0.637784047,0.760301288,0.625516566,0.087949429,0.242809375,0.093656861,0.447289844,3.828641396,0.357491686,1.381936761,1.142953401,1
10950,S-OIL(주),2022,0.6343,0.7741,1,30.55705791,0.625714475,0.984433332,0.544527557,0.112776674,0.301311876,0.068528113,0.364565555,3.850147602,0.411329078,1.107735178,1.046654492,0
10950,S0Oil,2023,0.6343,0.7468,1,30.6040344,0.566952102,1.120529396,-0.161030899,0.048220248,0.111350841,0.128270127,0.352661643,3.871201011,0.387374833,0.868216487,0.94467707,0
10960,삼호개발,2011,0.2379,0.0014,0,25.983396,0.398969602,1.763675224,0.046255678,0.033442603,0.055642116,0.039924201,0.055921537,3.583518938,0.36445544,0.445547719,0.680743515,0
10960,삼호개발,2012,0.2362,0.0044,0,26.03012713,0.424194838,1.471560324,0.137905649,0.050054079,0.086928848,0.066610264,0.046565275,3.610917913,0.386585695,0.398986052,0.64579557,0
10960,삼호개발(주),2013,0.2374,0.0959,0,26.08286157,0.410655226,1.501287441,0.10528594,0.030014569,0.05092871,0.022653186,0.033414915,3.63758616,0.367294735,0.476326647,0.677731337,0
10960,삼호개발(주),2014,0.2329,0.148,0,26.069437,0.384599844,1.50336057,-0.103960685,0.015086215,0.02451448,0.10473981,0.025336666,3.663561646,0.329888933,0.603557035,0.75121543,0
10960,삼호개발(주),2015,0.2327,0.1563,0,26.04440335,0.372458103,1.546308022,0.274996159,0.03915906,0.06240071,0.225418019,0.018689524,3.688879454,0.3487533,0.682391132,0.827096871,0
10960,삼호개발(주),2016,0.3086,0.1375,0,26.20634828,0.455609884,1.37789625,0.029629154,0.060000359,0.110215738,0.070442479,0.012139688,3.713572067,0.249937987,0.574754947,0.740493751,0
10960,삼호개발(주),2017,0.3137,0.2032,0,26.24260095,0.389748929,1.551070041,-0.031041771,0.092278814,0.151214506,0.052344716,0.010238398,3.737669618,0.233033565,0.668966283,0.781822004,0
10960,삼호개발(주),2018,0.313,0.1787,0,26.2805855,0.340919113,1.68127626,0.12714982,0.081644707,0.123876612,0.025687049,0.011789323,3.761200116,0.288662878,0.684871378,0.790141572,0
10960,삼호개발(주),2019,0.3131,0.1177,0,26.3446197,0.33405469,1.806211932,0.217778399,0.081006615,0.121641544,0.10436929,0.013332422,3.784189634,0.27477693,0.56601486,0.715588538,0
10960,삼호개발(주),2020,0.3244,0.0616,0,26.426769,0.344651612,1.843582396,-0.014116558,0.048407749,0.073865672,-0.023898448,0.010507601,3.80666249,0.300692409,0.506532818,0.660492362,0
10960,삼호개발(주),2021,0.3231,0.0581,0,26.44905184,0.311995508,2.13825339,-0.126725771,0.039594222,0.057549365,-0.02165166,0.01287372,3.828641396,0.280869666,0.58149616,0.684477186,0
10960,삼호개발(주),2022,0.3231,0.0463,0,26.39598819,0.246069489,2.705436188,-0.031570361,0.017118105,0.022705149,-0.040164317,0.012481484,3.850147602,0.318589928,0.43817941,0.560506317,0
10960,삼호개발,2023,0.3231,0.0426,0,26.35307815,0.217733043,2.874546057,0.175235517,0.034033384,0.043506099,0.027254897,0.011823528,3.871201011,0.44372418,0.387317961,0.575715515,0
11000,진원생명과학,2011,0.1609,0.2181,0,24.41339469,0.210339489,2.447171557,0.016549943,-0.06885874,-0.087200434,-0.086542307,0.007563894,3.583518938,0.223672271,1.836542363,1.717284388,1
11000,진원생명과학,2012,0.1609,0.1804,0,24.44993717,0.142560593,4.110602078,-0.327056422,-0.155272228,-0.181088281,-0.106500284,0.006771399,3.610917913,0.189037121,2.259305869,1.895153498,1
11000,진원생명과학(주),2013,0.1473,0.1671,0,24.51272384,0.289169121,1.999676822,0.137620859,-0.100230284,-0.141004403,-0.033995427,0.006696174,3.63758616,0.190128214,2.148892607,1.925837992,1
11000,진원생명과학(주),2014,0.112,0.1238,0,24.41898626,0.194147489,2.786318801,0.276790893,-0.161622877,-0.200561362,-0.092978903,0.005853842,3.663561646,0.191671212,2.962603449,2.697388603,1
11000,진원생명과학(주),2015,0.1379,0.1223,0,24.63890669,0.1351342,5.509116238,0.193247355,-0.07537515,-0.087152423,-0.099246969,0.003888785,3.688879454,0.210116035,4.067921003,3.528110342,1
11000,진원생명과학(주),2016,0.1373,0.1205,0,24.6619831,0.175953247,3.870543341,0.066352907,-0.33290667,-0.403990026,-0.277522323,0.002690064,3.713572067,0.204917612,5.133463671,3.278552055,1
11000,진원생명과학(주),2017,0.1246,0.1082,0,24.92852212,0.448754789,1.563070365,-0.141112619,-0.325905143,-0.59121628,-0.057432126,0.001808667,3.737669618,0.11876917,3.076528168,2.710191026,1
11000,진원생명과학(주),2018,0.1246,0.12,0,24.62297919,0.176418094,3.530183394,0.305502213,-0.284402578,-0.345323976,-0.195823747,0.011315618,3.761200116,0.220617499,3.059139074,2.266734964,1
11000,진원생명과학(주),2019,0.1539,0.1204,0,24.61162892,0.384823016,1.724937539,0.200123132,-0.203952973,-0.331535442,-0.150373875,0.045119351,3.784189634,0.286247871,2.408379853,1.658225403,1
11000,진원생명과학(주),2020,0.0822,0.1165,0,24.57226648,0.532636454,1.283973811,0.033397299,-0.377512678,-0.807749516,-0.277522323,0.045486162,3.80666249,0.264082483,9.825259002,7.578486357,1
11000,진원생명과학(주),2021,0.0798,0.1242,0,25.60405919,0.254584329,2.898168963,-0.04342633,-0.103733359,-0.139161763,-0.169012177,0.09919422,3.828641396,0.12281388,6.086037519,5.514795908,1
11000,진원생명과학(주),2022,0.0795,0.153,0,26.17142657,0.11231565,6.649050008,0.332706712,-0.086571858,-0.097525497,-0.118965906,0.051355626,3.850147602,0.105088117,2.923239017,2.636131405,1
11000,진원생명과학,2023,0.0875,0.1096,1,26.13148167,0.149283375,3.737041575,-0.171036968,-0.315100081,-0.370393703,-0.079098915,0.054690713,3.871201011,0.066173126,1.853350206,1.722201791,1
11040,경동제약,2011,0.428,0.16,1,25.8648041,0.188317407,3.032806139,0.026348326,0.118397278,0.145866474,0.152404931,0.213114069,3.583518938,0.196271415,0.881287471,0.90374231,0
11040,경동제약,2012,0.4264,0.1963,1,25.94678038,0.189153066,3.274970396,-0.037502909,0.042899365,0.05290686,0.108226009,0.185423675,3.610917913,0.180701835,1.12170221,1.100872223,0
11040,경동제약,2013,0.47,0.1756,1,25.94697296,0.171155374,3.766004525,0.079352361,0.100970633,0.121820942,0.084266664,0.185634229,3.63758616,0.20361724,1.062295448,1.053628329,0
11040,경동제약,2014,0.4682,0.1748,1,26.00491377,0.139129253,4.549380179,0.149504386,0.126898645,0.147407315,0.120935278,0.234989224,3.663561646,0.223325005,1.707664834,1.603001264,0
11040,경동제약,2015,0.4756,0.1915,1,26.13274597,0.147899917,3.56541607,-0.019124151,0.061372999,0.072025576,0.079627034,0.21940099,3.688879454,0.163941521,1.270611327,1.241637473,0
11040,경동제약,2016,0.468,0.1464,1,26.15842484,0.10706815,5.163017064,0.051466794,0.073482871,0.082293929,0.11105038,0.238253955,3.713572067,0.155522201,1.173340283,1.15390806,0
11040,경동제약,2017,0.468,0.2126,1,26.18325936,0.112104485,4.542551168,0.118175991,0.085770955,0.09660028,0.067682771,0.227239713,3.737669618,0.202567075,1.347354642,1.306395446,0
11040,경동제약(주),2018,0.4719,0.2262,1,26.24106164,0.117917514,3.912528399,-0.001871924,0.013999098,0.015870509,0.148889811,0.20016936,3.761200116,0.155634859,1.438469383,1.370104817,0
11040,경동제약(주),2019,0.441,0.1838,1,26.24183305,0.155916396,3.182558625,0.004299017,0.079992701,0.094768694,-0.013026312,0.189357404,3.784189634,0.182339153,0.932481164,0.945068741,0
11040,경동제약(주),2020,0.4356,0.0768,0,26.34791716,0.186430595,6.087158331,-0.022688413,0.049132889,0.060391761,0.063479107,0.175585171,3.80666249,0.164647806,1.314115269,1.283843672,0
11040,경동제약(주),2021,0.4421,0.0486,0,26.39385244,0.096370979,4.121014879,0.005952045,0.042896129,0.047470951,0.039988316,0.160840717,3.828641396,0.173957333,1.357559984,1.318829373,0
11040,경동제약,2022,0.4455,0.0232,0,26.39671375,0.108319199,3.87884666,0.036387917,0.013343777,0.014964746,-0.004498821,0.217885366,3.850147602,0.192517648,0.974143008,0.978588419,0
11040,경동제약,2023,0.446,0.0156,1,26.42767025,0.171922978,1.963330978,-0.109715317,-0.043146384,-0.052104312,0.006098646,0.168643002,3.871201011,0.175730209,0.894534561,0.917779472,0
11070,LG이노텍,2011,0.479,0.1464,1,29.01734093,0.631856577,1.215535612,0.158981925,-0.041084065,-0.111597986,0.062084762,0.466186663,3.583518938,0.297510438,1.05478683,1.016716139,0
11070,LG이노텍,2012,0.4787,0.1369,1,29.0772175,0.694887642,1.142857918,0.176560404,-0.009675009,-0.03170966,0.076451403,0.44492952,3.610917913,0.366675232,1.340616122,1.090348786,1
11070,엘지이노텍(주),2013,0.4787,0.0351,1,29.1718199,0.734748944,1.047475323,0.085233727,-0.010718884,-0.040410334,0.074432304,0.349043161,3.63758616,0.295869079,1.38311215,1.109769435,1
11070,엘지이노텍(주),2014,0.408,0.0976,1,29.08035722,0.713479629,1.165638529,0.061079769,0.013818132,0.048227398,0.155073701,0.332870191,3.663561646,0.337248527,1.727606196,1.273203974,1
11070,엘지이노텍(주),2015,0.4081,0.1131,1,29.04310979,0.624516702,1.181494632,-0.025491633,0.010617098,0.02827582,0.146113884,0.29287535,3.688879454,0.296197716,1.493882851,1.214159237,0
11070,엘지이노텍(주),2016,0.4079,0.1797,1,28.91160842,0.566376446,1.24002282,-0.064938642,0.003380595,0.007796151,0.080393518,0.344463161,3.713572067,0.417507206,1.317206289,1.125264045,0
11070,엘지이노텍(주),2017,0.4079,0.2293,1,29.0228394,0.605102264,1.093066585,0.343495255,0.04485515,0.113586749,0.121148424,0.486074423,3.737669618,0.490757306,1.900808683,1.29958194,0
11070,엘지이노텍(주),2018,0.4079,0.2384,1,29.31579084,0.667430004,1.027187922,0.064007943,0.023764189,0.071456202,0.178348134,0.362703832,3.761200116,0.233640066,1.063579055,1.024144098,0
11070,엘지이노텍(주),2019,0.4079,0.3232,1,29.25294417,0.620250764,1.267857066,0.057198326,0.015931451,0.041952557,0.124248446,0.342271643,3.784189634,0.278516649,1.676068939,1.263604971,0
11070,엘지이노텍(주),2020,0.4079,0.3345,1,29.25438671,0.610091582,1.107442324,0.155141407,0.036780614,0.094331417,0.153667938,0.315091921,3.80666249,0.351569694,1.99233756,1.391700592,0
11070,엘지이노텍(주),2021,0.4079,0.2629,1,29.33435918,0.60527485,1.291657431,0.570980809,0.143787512,0.364272486,0.163825108,0.382836517,3.828641396,0.555688196,2.97340576,1.818035536,0
11070,엘지이노텍(주),2022,0.408,0.2335,1,29.57540824,0.585470179,1.169743494,0.308197215,0.103070258,0.24864377,0.160074713,0.401909084,3.850147602,0.487692376,1.676741984,1.278255506,0
11070,LG이노텍,2023,0.408,0.2172,1,29.79066097,0.588830733,1.048577526,0.058470741,0.042062142,0.102298847,0.189644774,0.411122045,3.871201011,0.401259767,1.491000141,1.187331967,0
11080,형지I&C,2011,0.4102,0.0088,0,24.66794575,0.401182622,2.135903656,0.09602252,-0.122289033,-0.204217576,-0.068149315,0.116119362,3.583518938,0.68643088,0.296058042,0.637900118,0
11080,형지I&C,2012,0.4093,0.0005,0,24.57380725,0.485611168,1.777670269,-0.026016803,-0.212146224,-0.412423853,0.002480151,0.087101946,3.610917913,0.583595445,0.903214353,0.962749061,1
11080,형지I&C,2013,0.4093,0.0014,0,24.36610426,0.615119181,1.363962708,0.04998916,0.031511139,0.081872458,-0.043332623,0.10870848,3.63758616,0.790512805,0.884167808,0.938574291,1
11080,형지I&C,2014,0.6076,0.0029,0,24.69340521,0.469700888,1.603149254,0.442306754,0.039762744,0.074981729,-0.069142961,0.10715308,3.663561646,0.790512805,0.993860231,0.997270988,0
11080,형지I&C,2015,0.6089,0.0055,0,25.2966454,0.555518874,1.389018579,0.266181237,0.055850444,0.12565313,-0.050153989,0.041766561,3.688879454,0.651276169,1.194392068,1.087786799,0
11080,형지I&C,2016,0.5106,0.005,0,25.43941979,0.548403391,1.500474082,0.0914118,-0.039717731,-0.087949578,-0.016869529,0.032152816,3.713572067,0.60520459,1.253829947,1.126148308,0
11080,형지I&C,2017,0.5146,0.0087,0,25.41544813,0.503020392,1.522260948,-0.114876965,-0.252668018,-0.508407214,0.019707466,0.024938962,3.737669618,0.49046809,1.707895415,1.247720438,1
11080,(주)형지아이앤씨,2018,0.5199,0.0086,0,25.05314487,0.650060683,1.351236199,-0.042068701,-0.082016011,-0.234372096,0.059246896,0.024487398,3.761200116,0.673221922,1.261319792,1.08023956,1
11080,(주)형지아이앤씨,2019,0.5201,0.0093,0,24.94417574,0.692944955,1.278569769,-0.061201528,-0.001292921,-0.004210714,0.089597382,0.038837108,3.784189634,0.630981005,1.032851832,1.011666797,1
11080,(주)형지아이앤씨,2020,0.5265,0.0076,0,24.87780134,0.644866176,1.314789258,-0.342325864,-0.106058252,-0.29864306,-0.014986419,0.032426609,3.80666249,0.495218546,2.794585276,1.569722085,1
11080,(주)형지아이앤씨,2021,0.5279,0.012,0,24.62760459,0.682532732,1.269916833,-0.023983059,-0.080031787,-0.25209461,-0.099959107,0.031230584,3.828641396,0.640764726,5.178511048,1.876503168,1
11080,형지I&C,2022,0.3045,0.0144,0,24.77130349,0.790235527,1.744698142,0.075640485,-0.011419914,-0.054441601,0.019742189,0.06427718,3.850147602,0.580202152,1.052827227,1.025565441,1
11080,형지I&C,2023,0.3046,0.01,1,24.81870382,0.516055593,1.486650077,-0.073341101,0.030983054,0.064021928,-0.04670274,0.057270811,3.871201011,0.574964679,0.772366356,0.886119678,1
11090,에넥스,2011,0.342,0.0149,0,25.23559094,0.566314008,0.930246782,0.12494365,0.072066873,0.166172933,0.00688217,0.139844652,3.583518938,0.575092584,0.451422286,0.788540713,1
11090,에넥스,2012,0.3331,0.0193,0,25.49498199,0.614531758,1.084833007,0.040741201,-0.103526798,-0.268574132,-0.005147416,0.075479914,3.610917913,0.337664857,0.592737306,0.852410696,0
11090,(주)에넥스,2013,0.3825,0.0203,0,25.2227694,0.637606621,1.153602771,0.193476371,0.045975527,0.126866354,-0.032784589,0.082103417,3.63758616,0.652849097,1.057883862,1.023447798,1
11090,(주)에넥스,2014,0.363,0.0041,0,25.39698308,0.594916479,1.248508456,0.132084883,0.049179597,0.121406068,-0.003480551,0.071168913,3.663561646,0.710000949,1.68658818,1.29598709,0
11090,(주)에넥스,2015,0.363,0.0374,0,25.55159768,0.568901565,1.488909511,0.172770299,0.066030029,0.153166941,0.16623755,0.077285121,3.688879454,0.490707892,3.554367024,2.225790728,0
11090,(주)에넥스,2016,0.363,0.0256,0,25.55327295,0.520119577,1.469140185,0.287658146,0.013698767,0.02854621,-0.148568006,0.097956862,3.713572067,0.72780773,2.397780504,1.541621866,0
11090,(주)에넥스,2017,0.358,0.0114,0,25.74328576,0.612512934,1.291346273,0.09696406,0.009059929,0.023381242,0.043952632,0.096388544,3.737669618,0.673585638,1.884121828,1.309985915,0
11090,(주)에넥스,2018,0.3376,0.0077,0,25.85801567,0.64938552,1.220369574,0.032922204,0.004786352,0.013651323,-0.019892607,0.089887419,3.761200116,0.542261925,1.413632392,1.156943699,0
11090,(주)에넥스,2019,0.3122,0.0291,0,25.75885275,0.620572029,1.229387798,-0.182228998,-0.026084768,-0.068747616,-0.003109874,0.097293692,3.784189634,0.47078047,1.260864089,1.106766518,0
11090,(주)에넥스,2020,0.2924,0.0123,0,25.596812,0.590719757,1.253114352,-0.360219539,-0.067946464,-0.166014522,0.12390392,0.101936174,3.80666249,0.34318923,1.616937438,1.245819058,1
11090,(주)에넥스,2021,0.2775,0.0077,0,25.44358864,0.601549455,1.175881528,-0.133857062,0.090462931,0.227036787,-0.171285792,0.11003086,3.828641396,0.472093085,2.391900647,1.69362167,1
11090,(주)에넥스,2022,0.2734,0.011,0,25.60696247,0.501673002,1.227978727,0.01292978,-0.17946922,-0.360143481,-0.047460843,0.114599928,3.850147602,0.345431567,1.059383409,1.020354029,0
11090,에넥스,2023,0.2746,0.0028,1,25.5665545,0.657243853,1.072181278,0.121711812,-0.152646362,-0.445349744,-0.042567297,0.126334923,3.871201011,0.364038802,0.894821797,0.971802042,1
11150,CJ씨푸드,2011,0.4626,0.0,1,24.82308756,0.504988312,0.889858975,0.128578898,0.061890768,0.125028902,0.023712997,0.294644972,3.583518938,0.443447041,2.932117522,1.892492416,0
11150,CJ씨푸드,2012,0.4626,0.0,1,24.99474069,0.538075502,0.854912613,0.330836764,0.079516193,0.172141103,0.101451115,0.298101991,3.610917913,0.478639196,2.776323314,1.824939306,0
11150,CJ씨푸드(주),2013,0.4626,0.0051,1,25.15432342,0.535591691,0.869004638,-0.075037693,0.076309267,0.164315034,0.117641445,0.250996855,3.63758616,0.373820659,2.013471299,1.555253949,0
11150,CJ씨푸드(주),2014,0.4626,0.0086,1,25.12099951,0.452126617,1.008742213,0.013079674,0.04027055,0.073503389,-0.103651883,0.285373442,3.663561646,0.583383103,1.87879237,1.411033031,0
11150,CJ씨푸드(주),2015,0.4626,0.0111,1,25.34034621,0.532275149,1.011004803,0.034389671,0.025221758,0.053924349,0.308309244,0.38925837,3.688879454,0.178754165,2.50700306,1.805243609,0
11150,CJ씨푸드(주),2016,0.4626,0.0173,1,25.26240703,0.465665578,0.528147232,0.074334533,0.057397475,0.107418637,-0.05843157,0.456580805,3.713572067,0.428605005,2.255242536,1.57954788,0
11150,CJ씨푸드(주),2017,0.4626,0.0099,1,25.50859283,0.538298087,0.708600352,-0.052424085,0.038333301,0.083026081,0.130406751,0.441299578,3.737669618,0.285081863,1.720138762,1.359747902,0
11150,CJ씨푸드(주),2018,0.4626,0.0162,1,25.51254807,0.500446412,0.646240977,-0.084593659,0.017922997,0.035878027,-0.008692738,0.43421894,3.761200116,0.331077287,1.349578845,1.170670525,0
11150,CJ씨푸드(주),2019,0.4626,0.022,1,25.56362875,0.511782456,0.69828215,-0.010179851,0.014448518,0.029594427,0.057564132,0.431239372,3.784189634,0.197850564,1.504735627,1.255064558,0
11150,CJ씨푸드(주),2020,0.4626,0.0012,1,25.57015904,0.494657116,0.667227719,-0.000799603,0.016534345,0.032719062,0.027084693,0.412764201,3.80666249,0.235929973,2.782391142,1.867400851,0
11150,CJ씨푸드(주),2021,0.4626,0.0037,1,25.63099968,0.513349887,1.058942096,0.087845063,0.016288334,0.033470317,0.0806242,0.288170107,3.828641396,0.144634164,2.034473725,1.520469002,0
11150,CJ씨푸드(주),2022,0.4626,0.0033,1,25.61654161,0.496875571,1.256323159,-0.058229358,0.055625394,0.110559915,-0.006790009,0.267699684,3.850147602,0.176539807,1.364803211,1.192537955,0
11150,CJ씨푸드,2023,0.4626,0.0068,1,25.68896713,0.472214198,0.945917649,-0.028504408,0.030928263,0.058600029,0.038428953,0.214380557,3.871201011,0.180747926,1.311557759,1.17550921,0
11170,롯데케미칼,2011,0.5729,0.2374,1,29.56174371,0.361213445,1.425480316,0.177272913,0.108584361,0.169985358,0.198403977,0.21935427,3.583518938,0.228279209,1.865172651,1.531939518,0
11170,롯데케미칼,2012,0.5325,0.2644,1,29.74475629,0.385163738,1.577087193,0.074721343,0.041433932,0.067390188,0.012769292,0.279448228,3.610917913,0.261495072,1.277134661,1.178657395,0
11170,롯데케미칼(주),2013,0.5355,0.2601,1,29.88232862,0.355340852,1.618659818,0.349339564,0.03566375,0.055321871,0.026250515,0.228933204,3.63758616,0.237453064,1.235741065,1.154241404,0
11170,롯데케미칼(주),2014,0.5355,0.2718,1,29.91697591,0.345716863,1.665340468,-0.087932423,0.022934385,0.035052692,0.025870322,0.194988701,3.663561646,0.206804436,0.828484556,0.882269112,0
11170,롯데케미칼(주),2015,0.5355,0.3256,1,29.89729709,0.313584331,2.185961157,-0.243184779,0.090252848,0.131484248,0.212907302,0.184647746,3.688879454,0.153022429,1.117081149,1.083109677,0
11170,롯데케미칼(주),2016,0.5355,0.3135,1,29.98479819,0.290153213,2.719462284,-0.025371588,0.123904516,0.17455107,0.175789055,0.154246071,3.713572067,0.169243292,1.456116225,1.287377764,0
11170,롯데케미칼(주),2017,0.5355,0.32,1,30.25466821,0.369946193,1.492593387,0.229200722,0.118325505,0.187802222,0.169123694,0.111085122,3.737669618,0.136991059,1.215477723,1.146441733,0
11170,롯데케미칼(주),2018,0.5355,0.3135,1,30.35686994,0.320385739,1.813355871,-0.001544654,0.093407789,0.137442361,0.070366704,0.090199538,3.761200116,0.117102942,0.83060607,0.872629833,0
11170,롯데케미칼(주),2019,0.5407,0.2999,1,30.35244083,0.248083048,1.802574598,-0.094146656,0.025942557,0.034501891,0.034308733,0.133666247,3.784189634,0.114956245,0.669995064,0.73731762,0
11170,롯데케미칼(주),2020,0.5492,0.2633,1,30.29798726,0.204004692,2.402150195,-0.000921625,0.008027971,0.01008545,0.058526642,0.154255261,3.80666249,0.154635096,0.815564383,0.859033133,0
11170,롯데케미칼(주),2021,0.5492,0.248,1,30.35074563,0.235685225,2.244206213,0.498051298,0.055150519,0.072156814,0.052011003,0.138823981,3.828641396,0.245625136,0.602785897,0.718764245,0
11170,롯데케미칼(주),2022,0.5493,0.2604,1,30.48906698,0.29197943,1.832097417,0.186149464,-0.018267071,-0.025800198,-0.019001438,0.120228767,3.850147602,0.189326211,0.523944761,0.698834705,0
11170,롯데케미칼,2023,0.5455,0.252,1,30.54652653,0.367373215,1.383950521,-0.17325855,0.011093473,0.017535572,0.02677364,0.108422318,3.871201011,0.169557392,0.506211712,0.697803886,1
11200,HMM,2011,0.2772,0.1475,1,29.76854157,0.715201437,1.586297987,-0.099004875,-0.05581768,-0.195990032,0.008883527,0.422731134,3.583518938,0.14879289,2.115479173,1.224877231,0
11200,현대상선,2012,0.2732,0.1362,1,29.76309057,0.798403022,1.190811793,0.073174373,-0.118465676,-0.587636168,-0.034433433,0.396471828,3.610917913,0.133279311,3.843733962,1.31629876,1
11200,에이치엠엠(주),2013,0.2712,0.1483,1,29.6990078,0.87527411,1.152099336,-0.104422903,-0.074078846,-0.666017566,0.014612175,0.352329987,3.63758616,0.105160602,4.214041187,1.214706899,1
11200,에이치엠엠(주),2014,0.2712,0.0839,1,29.55598178,0.87527411,0.467949251,-0.09216344,0.009298632,0.139195283,-0.002588959,0.500267911,3.663561646,0.10970551,2.606136073,1.161070196,1
11200,에이치엠엠(주),2015,0.2068,0.0565,1,29.49924274,0.87527411,0.37566852,-0.121551016,-0.104844114,-1.045469102,-0.01701327,0.483768447,3.688879454,0.091786675,3.09477928,1.106667729,0
11200,에이치엠엠(주),2016,0.1415,0.0729,1,29.39816287,0.87527411,0.320072584,-0.210658618,-0.083691814,-1.135046853,-0.113420225,0.383023206,3.713572067,0.084287295,1.165012959,1.038358587,1
11200,에이치엠엠(주),2017,0.1758,0.0782,1,29.12160995,0.767541972,1.448148904,0.132709963,-0.271952058,-1.135046853,-0.070133425,0.287689576,3.737669618,0.107196665,1.693568292,1.187990157,1
11200,에이치엠엠(주),2018,0.1747,0.0784,1,28.8576988,0.728952204,1.935728575,0.025776908,-0.236129872,-0.871174293,-0.120363696,0.408287442,3.761200116,0.183812226,1.081505621,1.022352789,1
11200,에이치엠엠(주),2019,0.1732,0.0938,1,28.98799377,0.725751567,1.311536956,0.055556743,-0.170866612,-0.623035873,0.086956443,0.226630721,3.784189634,0.167007859,1.050209893,1.008469506,1
11200,에이치엠엠(주),2020,0.1688,0.07,1,29.47845147,0.831317989,0.716461091,0.166945594,0.009277531,0.055000121,0.208224863,0.279208569,3.80666249,0.129167062,2.892728503,1.345630358,1
11200,에이치엠엠(주),2021,0.2069,0.1067,1,29.7860729,0.817390419,0.742898485,1.1954828,0.296144012,0.561255623,0.311571898,0.289878455,3.828641396,0.186598646,1.27772882,1.162465903,0
11200,에이치엠엠(주),2022,0.2069,0.0917,1,30.49892826,0.415019649,2.551013506,0.348736169,0.296144012,0.561255623,0.311571898,0.188492936,3.850147602,0.08006309,0.46374045,0.569548167,0
11200,HMM,2023,0.292,0.0953,1,30.6040344,0.197306913,7.077783667,-0.55341858,0.039923752,0.049737257,0.076272195,0.207444543,3.871201011,0.051589013,0.630309462,0.688949676,0
11210,현대위아,2011,0.5102,0.0545,1,28.6985095,0.68781143,1.093627015,0.270420478,0.07451369,0.238681673,0.04450104,0.18741838,3.583518938,0.640536643,2.666967627,1.644860471,0
11210,현대위아,2012,0.41,0.1792,1,28.89905547,0.613153573,1.247254421,0.109979401,0.10236585,0.264616248,0.127668928,0.184398953,3.610917913,0.51072606,2.584958144,1.704593312,0
11210,현대위아(주),2013,0.4099,0.2113,1,28.98520287,0.555449893,1.487650611,0.005308772,0.096839112,0.217836214,0.13214573,0.189598974,3.63758616,0.439401442,2.328152793,1.677785951,0
11210,현대위아(주),2014,0.4171,0.1702,1,29.04558985,0.489677728,1.696976831,0.084295974,0.098355394,0.192731925,0.096605711,0.239926082,3.663561646,0.51939341,1.782495092,1.391662167,0
11210,현대위아(주),2015,0.4074,0.2056,1,29.3108599,0.49947013,1.786091052,0.13589011,0.063210784,0.126287735,0.098872141,0.195557196,3.688879454,0.423077734,1.014954487,1.00749693,0
11210,현대위아(주),2016,0.4074,0.1908,1,29.42047491,0.498683575,1.885618732,-0.075375426,0.026513152,0.052887061,0.085404033,0.186960568,3.713572067,0.308603416,0.633239055,0.806976417,0
11210,현대위아(주),2017,0.4074,0.1286,1,29.41556662,0.473707369,2.080503905,-0.027119391,-0.012186974,-0.023156269,0.016572498,0.217284084,3.737669618,0.321148271,0.580566606,0.793145218,0
11210,현대위아(주),2018,0.4075,0.0814,1,29.45132776,0.506823287,2.056895365,0.034479311,-0.00071615,-0.001452115,-0.025353553,0.202201199,3.761200116,0.355576382,0.328573339,0.668658734,1
11210,현대위아(주),2019,0.4075,0.1509,1,29.43599255,0.506511604,1.962400278,-0.10318756,0.00925738,0.018759064,0.053212296,0.206716416,3.784189634,0.303584605,0.450352649,0.712310979,1
11210,현대위아(주),2020,0.4075,0.121,1,29.38743817,0.476593454,1.833884631,-0.135663441,0.002478396,0.004735126,0.021519605,0.211078917,3.80666249,0.287639669,0.480544992,0.728000363,0
